bidder_id,trade_count,most_used_device,device_counts,most_used_country,country_counts,average_times,most_merchandise,merchandise_counts,most_used_ip,ip_counts,most_used_url,url_counts
96b90af2d3eea4d3b2bc725e1c92e212qu52g,6127,phone2,1954,th,4330.0,-0.5207516943382116,computers,6127,119.88.125.198,819,vasstdc27m7nks3,6003
96caf14832aa8be04d98aa481b320392kb2gc,359,phone3,72,in,247.0,-0.5184319837056196,mobile,359,5.146.235.202,6,nx1sck71pdgh0wg,48
96dccfc370343f6871dc478d5b2fc3ffx95d3,423,phone3,84,cn,116.0,-0.4909521039459375,office equipment,423,158.14.227.79,17,vasstdc27m7nks3,57
96f31c5b3baa8704096cc8d4301b4c96i6fyp,80,phone159,6,id,19.0,1.3233555057960058,mobile,80,170.158.46.203,3,vasstdc27m7nks3,14
97268eb2ac171298eb03ecc6445d6879wk3pu,3,phone21,3,th,3.0,0.12560822523726747,mobile,3,155.114.150.246,1,pl968sddw0f2blt,2
9744d8ea513490911a671959c4a530d81fj5e,248,phone4,87,id,152.0,1.3056851523198576,jewelry,248,235.182.203.96,13,vasstdc27m7nks3,104
975dd5178d34453c1c3c8edc47cf44274uv5s,1245,phone4,108,in,1016.0,-0.40259208161019566,jewelry,1245,111.171.187.246,20,vasstdc27m7nks3,353
9774dc752f855f07b9c00eb7018b607c0ymxo,30,phone17,6,in,23.0,-0.6394566474467186,mobile,30,73.243.1.124,2,h359dcqwiiib7sx,5
97ac4a68e5600c4b7a960d9580d4f251470mc,19,phone65,6,ng,7.0,0.10183586370024869,home goods,19,121.52.231.243,3,57e16xvzqnao8fi,13
97b002c9936e63a1fb9994a67615e84fft019,148,phone106,9,in,70.0,-0.5648625751636337,jewelry,148,64.242.245.99,8,cpr8xkeaick3jsx,39
97db2350652f8d01237fc4c59a470eb81h9gs,16,phone4,2,in,12.0,1.3519965639483977,office equipment,16,101.198.207.185,1,jiqgqohqtubk4mw,7
97f541ffdcbd1ee34610e3099c5df42acfvcd,1589,phone2,104,ng,1586.0,-1.0831301798720678,sporting goods,1589,224.130.156.216,270,vasstdc27m7nks3,705
9819825acfa7e20c47a78bda5e76b195jh0gd,480,phone4,157,id,470.0,-0.4520973578678567,mobile,480,44.241.8.179,19,vasstdc27m7nks3,401
98783b6bd490f32f56c315307643c824nimw1,11,phone4,4,in,8.0,1.3279197614181266,sporting goods,11,19.229.76.50,2,vasstdc27m7nks3,6
989e8e68621a43af5a8d061aa91bd9bfshy7d,1,phone373,1,ae,1.0,1.4280490371501926,mobile,1,113.138.187.89,1,swl9ujea0med046,1
98a5197faba8ba72d6ee9e1c95d65d737sigb,100,phone246,14,sa,100.0,1.247594575325089,sporting goods,100,116.164.222.243,3,7qmwt167e7ec2vh,2
98aa09a7ca13559a9e2a43fa2ba4d2b7klwin,12,phone28,8,tr,5.0,-1.144321130594631,books and music,12,246.8.41.50,2,vasstdc27m7nks3,12
98ad4163bb0b1abf72f165056d4bf1a1g8ekg,3,phone31,2,us,2.0,-0.7059194585152571,home goods,3,208.85.41.119,2,vasstdc27m7nks3,2
98c12418158dfb9494af01308ac2d0588gfw2,2,phone20,2,in,2.0,1.3825505880927853,home goods,2,160.168.244.29,2,cx5gpwe08bo3wmq,2
98e6dd2906ef1f7c13284a309f6b160cb2ujz,252,phone4,21,in,93.0,-0.5923015694750868,mobile,252,39.231.80.190,6,vasstdc27m7nks3,79
98eed7cbee9b1a1b526a635648e7cd2fhbt5w,1,phone419,1,id,1.0,-1.0598583649504658,sporting goods,1,187.195.1.131,1,r0gp5s14ljsebnl,1
99a3bacd3eb66c909a02b85402ac38dfskz65,5,phone4,2,id,4.0,0.11539412489780314,mobile,5,101.144.165.148,1,japng0xoslk1c73,3
99acffc3cd9bfcd00668dbf472a1979350mxk,1,phone8,1,in,1.0,-1.2296493508792996,mobile,1,71.125.92.122,1,vasstdc27m7nks3,1
99bcfc00be736e03facf0afeb79ac533cs7tp,257,phone4,31,in,190.0,1.3085707669595996,mobile,257,154.143.154.6,5,vasstdc27m7nks3,128
99bfa04865566ca88573ebfd3c7fb1f2c64cr,23,phone101,2,in,9.0,1.3304171947907961,jewelry,23,153.174.174.24,2,onokmusrbgrb82l,3
99ca795998fb781a42d85f1abeb50482yzffz,3041,phone45,186,bd,2300.0,1.448494633907361,mobile,3041,69.90.92.141,274,vasstdc27m7nks3,535
99fc8ed25265e58bc94d9d95180badf4t2e3i,303,phone23,41,in,222.0,-0.5191744206360841,mobile,303,80.53.77.69,5,pqisyzid147tz5p,108
9a12aa1aa3560062c6f84bd374eb5f7f422vq,26,phone4,5,in,17.0,1.2886444976705056,mobile,26,103.110.28.22,2,vasstdc27m7nks3,16
9a272c3baede0633bab0e15ff98d207e3ldpv,1,phone76,1,za,1.0,-0.9875566888858625,home goods,1,161.61.160.53,1,vasstdc27m7nks3,1
9a44bfde11a7b6ade17cd33a2b5102fcnlhm7,312,phone4,40,id,109.0,-0.43308772974643245,jewelry,312,101.144.165.148,6,vasstdc27m7nks3,93
9a5fb8e2e5add29b006d789e4cfd1513paga5,1,phone1022,1,in,1.0,0.23052248841105089,office equipment,1,121.231.191.101,1,vasstdc27m7nks3,1
9ab00034c9b00521ce121adb5dd4aa15tlhc4,9,phone55,7,us,6.0,-0.7381662383410464,mobile,9,126.151.106.184,1,swgdjn8ldczzjyc,6
9ab3bca29dbc32070cd7f729ea55639a350tu,3,phone315,1,in,2.0,1.3147208726916135,office equipment,3,107.193.0.169,1,vasstdc27m7nks3,2
9aca61f505f40a3b4f7865c2d00e2418s0e1f,8210,phone4,687,in,4078.0,-0.44949554922465845,books and music,8210,57.101.190.69,147,vasstdc27m7nks3,2413
9adae18220565488f77036be41cf71beiepqk,3855,phone4,744,id,2502.0,1.329569569182571,office equipment,3855,185.218.149.48,105,vasstdc27m7nks3,1298
9ae9782ecff93ddf1c6fa13d711b9fe1gc266,1104,phone4,108,in,671.0,1.314651793154008,mobile,1104,147.200.143.96,25,vasstdc27m7nks3,306
9af8e7dbdc3c620c8144d736242b3bd2fdbpx,120,phone13,7,pl,109.0,-0.034105329090608615,sporting goods,120,60.157.70.112,9,vasstdc27m7nks3,8
9b51afa3c3a736bdf93bd1f2a7b0a0903c34w,133,phone4,23,in,91.0,1.3285080841575874,mobile,133,231.63.201.73,5,vasstdc27m7nks3,52
9b733fcc97535e27037c231858a711adyzvqf,3,phone4,2,in,3.0,0.04054701756824874,sporting goods,3,83.39.204.155,2,vasstdc27m7nks3,2
9ba7cbcf531c20ef7cc55a6da5c0654evwt1d,1057,phone82,82,ru,156.0,0.10989129840462972,sporting goods,1057,115.92.38.21,26,vasstdc27m7nks3,1044
9baf61c813f1d4a09e3c70f6dc741f34voe3n,5,phone65,2,cn,3.0,-1.1525186181544202,mobile,5,105.108.200.3,1,vasstdc27m7nks3,5
9bd2d79f328a5afe815d5832e521aa9187q2j,5533,phone4,1227,id,4922.0,-0.46508081695209735,jewelry,5533,205.7.224.48,112,vasstdc27m7nks3,2218
9be39ea5a0612fae7bc43a25a6d10856l3qaj,602,phone4,50,id,192.0,-0.4130278016350865,jewelry,602,201.140.193.228,9,vasstdc27m7nks3,143
9be87a4f123366660d7f6d40ffa493a8ffpsj,14,phone169,2,br,2.0,-1.0827886454889288,jewelry,14,169.153.30.72,2,4pi0hqq9q74oifx,3
9c0cbc0fd8a6c22ae3648801ade080fek6i13,609,phone4,81,za,139.0,-0.6091465826299535,office equipment,609,230.236.226.213,71,vasstdc27m7nks3,311
9c223f867c65938ce8623fc41bec08485xddt,20,phone2,4,za,15.0,1.3268847659036747,mobile,20,114.222.203.75,2,vasstdc27m7nks3,6
9c509838d129fcee98cb3934079ca36asla50,1,phone35,1,in,1.0,1.4509086547071688,mobile,1,41.23.199.113,1,i2a00vv1yntqzjw,1
9ca41c3c062146a06d2682835f5136807yao2,11,phone25,2,in,7.0,1.315388343546038,mobile,11,112.190.205.175,1,6ydaip8d5ioradi,2
9ca7afbb673865b01cd4b02846054fc1p3vjn,131,phone20,14,in,108.0,0.03575705328744805,jewelry,131,72.13.113.80,34,d4vuftlznarnel6,43
9d1506d6779356dda24ed87d41f3be39yn1rc,14,phone163,2,in,11.0,-0.7686308996806887,sporting goods,14,125.81.215.4,2,vasstdc27m7nks3,5
9d33ed2efcfaddba0307d12142f3041ce731l,8,phone437,4,fr,8.0,-0.5762910917273598,mobile,8,0.74.52.212,4,fly6c63kdqoyo7k,8
9d8a1ddb38499b3403a6a93395ef29bcrznni,4,phone200,2,ke,2.0,1.293601092649876,jewelry,4,98.127.109.222,2,pmuznf0c7tscxwu,3
9d98d3f00a0c0bddf35470b0fb735fcdhiriy,603,phone567,176,au,176.0,-0.10996540178990982,jewelry,603,115.163.231.151,67,vasstdc27m7nks3,17
9db7471a12cc3b8fa3cba86bc00abde2t2wz5,24,phone149,5,cn,7.0,-0.5688025560386741,mobile,24,149.101.253.89,3,vasstdc27m7nks3,9
9dc039dc57fd67bd9e7157f4f697ae7eloov1,896,phone22,52,tr,698.0,-0.5666595391589636,jewelry,896,67.59.156.153,27,vasstdc27m7nks3,231
9dd7e7ef94a7bc5bc9f98c42099910e7o76qh,32,phone46,3,uk,11.0,1.2726144017087748,sporting goods,32,155.239.8.63,2,vasstdc27m7nks3,4
9ded76c5244a2116a3b5432fa265a800j0bvt,72,phone4,5,id,27.0,-0.5353044744359196,jewelry,72,123.160.120.40,3,vasstdc27m7nks3,29
9df0031595e4105e4530ceee1a08faf319vvb,136,phone212,8,in,33.0,-0.18761998921345707,mobile,136,60.89.126.111,8,vasstdc27m7nks3,37
9df0b0e5ca66460495931376045feb5fu4y7b,1,phone22,1,my,1.0,0.159721757012183,home goods,1,36.14.86.114,1,ipjrurkeog4gud1,1
9e1f21ee1888368e77b539083f4b94ddv8mrl,2,phone63,2,id,2.0,1.3034295767074717,books and music,2,245.229.191.152,2,vasstdc27m7nks3,2
9e25bd3696b4e1775de205d2d4698a0df4s14,343,phone3,26,in,299.0,-0.4776336890034156,mobile,343,36.5.149.58,6,vasstdc27m7nks3,44
9e72fb21f7581cfff84e833d02538e5ar35kr,11,phone25,3,ke,11.0,1.34077450729389,books and music,11,62.136.184.32,2,kbyw5y9vc2v84ax,6
9e9047df09026ed5a5a3a86403811159u5yja,28,phone241,3,in,12.0,0.08601840775792016,sporting goods,28,183.14.88.255,3,vsorfvhdy0rd9hz,13
9e9270c06937bfa13f5b29e737c3438fcocyn,8,phone4,2,id,2.0,1.2958488799456913,office equipment,8,101.44.215.246,1,vasstdc27m7nks3,2
9ebd57da79b9286fd67a53e61528cf63a1w6c,45,phone248,22,pl,35.0,1.2869404796408868,sporting goods,45,237.88.130.183,3,78f8vm1eoecbjds,21
9f101e80580cbff55a2307c028408a91nebzc,241,phone346,14,jp,193.0,-0.12783913438731237,mobile,241,121.58.103.126,130,ccq7jlwacasgjit,51
9f2086ccb71acd84652f861517d4dff9du4y4,3,phone4,3,pa,2.0,1.381044136291888,sporting goods,3,215.154.116.17,1,vasstdc27m7nks3,3
9f280cd011f10593dc245dad1d93b11dy6rg5,20,phone4,4,in,15.0,1.2706105554697922,jewelry,20,120.233.193.233,1,vasstdc27m7nks3,6
9f34ed261596a1114cefe81158c5617biq26c,190,phone4,98,id,190.0,-0.6889367728186823,office equipment,190,147.115.222.109,27,vasstdc27m7nks3,127
9f52fd88ba073512be19e3d24d4bb6f91l531,143,phone33,10,in,71.0,1.3284292326921066,jewelry,143,13.11.125.68,7,vasstdc27m7nks3,49
9f60e1593604631e10ad2677c51055c6mv205,6,phone15,1,vn,6.0,1.3806466212603599,sporting goods,6,14.189.202.245,1,vasstdc27m7nks3,3
9f793ee6e6df7f69b5a5acb4e13db0476b26x,1,phone977,1,tz,1.0,1.3297406660874487,sporting goods,1,34.205.1.226,1,5uxbzzy8sr09ptk,1
9f7e3e648ea8e6815c6e7caf59412e843iqbz,3,phone25,2,in,3.0,1.2931275624643233,jewelry,3,15.9.122.177,1,nl8r7toc5y5eiyw,2
9f9dd5c179d357b53f145ae1e5cc941f5qfuy,3,phone1429,3,dz,1.0,1.2904487583978532,office equipment,3,131.143.8.82,1,wzc98waigigagbs,3
9fada390b6c53ecb47e6f4eb4353e14f01xu0,102,phone2,19,uk,51.0,-0.4409993088284818,home goods,102,50.222.22.42,9,vasstdc27m7nks3,62
9fbfbd8a57e4d4b18338063ffa43f1bez92lt,10,phone65,3,za,10.0,1.369196586276229,mobile,10,126.202.189.6,1,vasstdc27m7nks3,8
a027780df5d0312919d41edfd4947f27odx7t,1260,phone4,258,id,403.0,1.3290500840485577,mobile,1260,91.147.188.78,47,vasstdc27m7nks3,494
a0420d3961adf890fccf4b43899708f6h40zs,1,phone6,1,th,1.0,1.4457079164859379,sporting goods,1,109.166.113.139,1,u6mssdvk4zoc9zu,1
a06311ea45de34bf667b79a92d13c764i6aiy,1,phone142,1,in,1.0,0.2385739200700873,sporting goods,1,108.54.134.235,1,xe4uylmhtrsvss1,1
a0660fe8a46b9cb6b02e7b0c50eef6a905vt6,1280,phone3,133,in,953.0,-0.35487058033531355,jewelry,1280,5.146.235.202,44,vasstdc27m7nks3,241
a0aeb6de8a21a5b776f63530ed753fdb34k7y,1318,phone4,248,in,857.0,1.3206751846337017,jewelry,1318,22.136.132.3,65,vasstdc27m7nks3,572
a0d080012ab98513e39234e4545e93be17tt5,2,phone101,1,za,2.0,1.3907066553205971,mobile,2,188.15.82.139,1,it9d64whk73o0gh,1
a116e727a3dc0b69f5e7ae14d0ab40d44breq,20,phone150,3,id,14.0,-0.6190036312828451,home goods,20,113.217.213.15,2,vasstdc27m7nks3,8
a124589b3af5a212406c0306584a9554fazi4,28,phone36,4,ng,6.0,1.3213444305480653,mobile,28,120.195.236.105,3,vasstdc27m7nks3,12
a13da89a3a54ac9b4ced156542afca5ddyumw,1,phone65,1,cn,1.0,-1.201141415204068,mobile,1,22.209.116.53,1,vasstdc27m7nks3,1
a15766d8d3d231f862996eb3ec33559735a3d,24,phone788,3,ng,7.0,-0.5772380686570322,mobile,24,236.63.15.129,2,fecsisx8ad0wxal,10
a1922a9ee4f9f5d03fe11816c2cc3eb9ivcbp,2,phone17,1,in,1.0,-0.5058660971435378,mobile,2,200.245.27.16,1,muhayfa5xih49x1,1
a1f4d216a1a92507d97166151d7c9fe37bei4,5,phone101,1,br,2.0,-0.6156244030606697,jewelry,5,115.92.38.21,1,vasstdc27m7nks3,3
a22fdc066a738070c6e4860924d06657hengu,3133,phone4,639,id,2825.0,1.320781728923103,jewelry,3133,185.218.149.48,80,vasstdc27m7nks3,1363
a25f4c6838b83e0fcba372300c23c2537k5eq,108,phone111,7,pl,92.0,1.284899448186671,sporting goods,108,237.88.130.183,17,istlag8baddzdjh,27
a262e805f766306f4adb38211abf235akxqh8,25,phone63,2,in,13.0,1.4180515240939255,mobile,25,102.37.115.183,1,mb5es6mkps9rrwg,5
a283eb484c3245e5b12b18daccc075e9g9xk4,1,phone5,1,in,1.0,1.330408531392373,jewelry,1,8.146.178.149,1,vasstdc27m7nks3,1
a2933e33896035761240ef5a62477779jf7ny,149,phone150,14,my,55.0,1.4137054733638177,jewelry,149,46.186.121.224,12,kwg86m2syrcuciy,13
a2b4df001b0e40a398f6d4ae9b316c0eix5bh,39,phone25,13,in,19.0,1.267461308551135,mobile,39,213.225.77.188,13,vasstdc27m7nks3,13
a2bb8b3e3ae4566203eb5b3021b4d594pohf7,98,phone65,11,id,76.0,1.3210759704788257,mobile,98,150.248.104.106,3,vasstdc27m7nks3,25
a2d0b7ec1595325cc63777f106e09fcd88y5g,1,phone268,1,sg,1.0,1.2436130767847249,mobile,1,42.64.123.60,1,q5pekwn5is1roz4,1
a32cce991a2f597f6e5a02605119f99b1dyq1,10,phone1031,1,in,4.0,-0.3797106466293189,jewelry,10,12.96.0.104,1,7wnmub5p25758cg,4
a37b105534ddcabb169f6ae3ec928d85slw6z,7,phone4,2,id,3.0,1.348611258209162,home goods,7,107.245.155.232,1,vasstdc27m7nks3,4
a3910fbd35b7a0c383c9805eafda616fra4xo,1,phone134,1,id,1.0,0.23056153900610912,home goods,1,145.43.154.82,1,i4geefuazg405vg,1
a3c2ba79963b637f15086e6255a46253lwpnb,7,phone5,5,in,6.0,-0.7669068087576242,mobile,7,167.99.109.111,2,vasstdc27m7nks3,7
a3d0a600cdb44f03d58f27b19247cd0d4az4k,3,phone1808,1,in,1.0,1.2006480768011494,jewelry,3,102.154.36.196,1,k7xgyxez4nw8blw,1
a3ef8289a92196b07e2e7371bb111e3aom07k,4,phone212,2,za,2.0,0.09570656714982878,sporting goods,4,163.217.207.124,1,vasstdc27m7nks3,4
a3ef8857f2e33ecd25c409622b4e3ebcij8hv,716,phone892,263,id,607.0,-1.0971715049829602,mobile,716,113.136.142.76,117,ds6j090wqr4tmmf,339
a40808ec5bd9d0440585286f1658c3b1ag8dt,267,phone4,29,in,180.0,-0.5394840036264635,mobile,267,120.50.143.125,9,vasstdc27m7nks3,112
a447127835855849fa2ee496d05e0847fgt68,1349,phone4,249,in,1214.0,1.3077112628004028,mobile,1349,213.225.77.188,47,vasstdc27m7nks3,578
a46025d61131de18474aa6f167e04bf08w9x6,315,phone82,68,nl,288.0,-0.7994802721612139,sporting goods,315,170.90.96.46,39,vasstdc27m7nks3,197
a46046f129f3526547aca680877fd8c7e6tfc,3,phone464,2,pk,3.0,-1.050326348337651,mobile,3,232.171.163.237,1,orew1m28spiikyv,2
a4630d8b78c796441a1be187f6907b11c5eu0,33,phone3,3,in,21.0,-0.19892169931428322,jewelry,33,163.99.155.198,2,vasstdc27m7nks3,10
a4734769962126673e975a627e930b5fgc79n,49,phone1593,3,nl,16.0,-0.5182727327505561,mobile,49,170.90.96.46,13,h0wjztxsdpgi8l1,31
a48837ccd05bca96ddbf02c55ecccf639adk2,11,phone2210,3,us,6.0,1.3058923129516733,home goods,11,175.157.166.149,2,vasstdc27m7nks3,6
a4c40fd7a4c1040283fb2b84611eaad240849,83,phone65,82,cn,82.0,-1.0871346084253979,jewelry,83,24.214.156.79,5,vasstdc27m7nks3,82
a4e83190edb97fefdc4a6cbfd00f41fbm7c4o,8787,phone28,2325,mx,2803.0,1.3090175327905889,mobile,8787,179.250.201.252,513,vasstdc27m7nks3,7389
a539fbaf8b29613ff0e4f3e5831aa7a5p2cva,1,phone65,1,cn,1.0,-1.0420342715587576,jewelry,1,156.82.29.11,1,vasstdc27m7nks3,1
a58ace8b671a7531c88814bc86b2a34cf0crb,192565,phone4,26560,ng,45027.0,1.3189671804713115,sporting goods,192565,68.171.95.214,6753,vasstdc27m7nks3,97432
a5fb60c136b7e0a6d0d6e27cadb2a797225r6,108,phone4,10,th,108.0,1.318249555662628,home goods,108,86.200.121.249,46,vasstdc27m7nks3,47
a60101895443bfa5d4485b9c2c3e1b68t5ppq,42,phone4,23,id,42.0,1.305509748025838,sporting goods,42,6.91.238.119,4,vasstdc27m7nks3,37
a6214d8bf07127661f322afa7c8dae91ypizm,13,phone13,1,in,8.0,-0.6218234501032303,mobile,13,104.150.242.105,1,vasstdc27m7nks3,3
a6230fdfd4879433e36a76d53440f426c7a7a,211,phone4,19,in,134.0,-1.1117280284463082,jewelry,211,216.197.201.221,9,vasstdc27m7nks3,59
a639448bde9a72923b70917e82594fc66sa2f,156,phone3,19,in,74.0,0.10617303163879249,sporting goods,156,35.176.184.118,3,5uc4s66ehpdo8sr,39
a6414c637c6f1275e2c62c48fb238c5d5aw03,5,phone5,2,in,4.0,-0.6176580378945807,mobile,5,149.149.222.34,2,vasstdc27m7nks3,2
a664b6b42fd48403fbd34800063fa50bz6k4m,165,phone33,165,sg,165.0,1.4086979653628027,sporting goods,165,1.111.89.67,1,5b1p75v613vk4d7,38
a679d00c30c269a8eca148458abb8665kciaf,45,phone28,11,uk,10.0,1.3085351471823023,sporting goods,45,223.95.42.232,4,vasstdc27m7nks3,45
a6bf74b19fcb2687ce345930c4c16d4e2txda,435,phone4,23,in,185.0,1.3187286445828075,mobile,435,213.225.77.188,12,vasstdc27m7nks3,92
a6d6f3f5034886fc00a1245b439de13a66ha4,4,phone2215,2,ro,3.0,1.383571661023312,mobile,4,171.115.170.83,3,vasstdc27m7nks3,3
a6e261c09ae8aa7d0a47ffeb0110aa519jowa,552,phone4,108,in,108.0,1.295993429547022,sporting goods,552,162.121.37.148,18,vasstdc27m7nks3,170
a6ec153fc7002cfd929b9f7199914cf75upgt,1732,phone46,317,th,273.0,1.3012122650977516,sporting goods,1732,200.99.36.106,40,vasstdc27m7nks3,127
a6f994251abda6687ada2e9de52bddb5cisa7,3,phone1156,1,ng,3.0,1.2645295100313352,mobile,3,151.190.40.119,1,c6gy9nz46jfhol3,1
a71f84e476d03bd0b25d45e44eeed9a8efehw,292,phone49,19,my,262.0,-0.5201129838888733,jewelry,292,136.111.77.221,31,8ptbt1q05i4h1lu,51
a71f9ab1d130394882cbdab3c886f1b0fm6hu,2,phone35,1,et,1.0,1.2396449355504653,mobile,2,210.115.56.7,1,raqxj53xk903bay,1
a7454ee6fbb69c4079caf5b5b92574abi6pyh,1,phone28,1,th,1.0,0.18105439617344823,mobile,1,245.199.204.9,1,vasstdc27m7nks3,1
a74e3962ca26514976056bae3c46d579emz6y,1,phone358,1,in,1.0,-1.1626144986583273,mobile,1,209.189.130.47,1,sydr484jo85yf3w,1
a7bc17dfb615eacffe397be5b2c2f3a6r0bb9,4056,phone4,716,in,591.0,-0.54053524647448,office equipment,4056,13.31.35.207,75,vasstdc27m7nks3,2268
a7c263f3fe4f19ff677e5cb475f7e5a3gdom3,9,phone110,2,ng,3.0,-0.17742683987491248,mobile,9,6.192.198.142,2,vasstdc27m7nks3,9
a7c910e7c7796d979aa9a7a31d74a8eaqsapx,1,phone367,1,id,1.0,-1.0918648334221577,jewelry,1,123.123.231.195,1,8yekq0r2903nj3u,1
a8561bec318a7d3a0082b35b086b4428wekph,449,phone4,58,in,175.0,1.3000439028290194,home goods,449,134.8.14.5,7,vasstdc27m7nks3,125
a8a2547a9153038fbb9fc66d2425d9a7efr68,26,phone4,4,in,12.0,-0.588089204613983,books and music,26,117.144.241.44,1,vasstdc27m7nks3,9
a8a5bcf248e1326b3340c88e057f59e9nlslq,1,phone65,1,cn,1.0,-1.1114251763470513,mobile,1,254.171.78.220,1,vasstdc27m7nks3,1
a8a81bb8a3a35572bd1f9922f5a31217pw41k,1,phone125,1,in,1.0,1.2660010833093205,sporting goods,1,89.28.124.29,1,jljta20lpmmspal,1
a8b8959fe64f490d32fc15a5d1144f87qj9ai,6,phone3,2,in,6.0,-0.7229318335553637,sporting goods,6,11.102.241.177,1,vasstdc27m7nks3,2
a8c2410eb81513da23261a49135e4eeacw6dw,1,phone3,1,cn,1.0,1.2247756705166926,mobile,1,179.222.144.158,1,0bjyuf7wwx1vtib,1
a9062f1d7c589bb01ee0b330ee8791fc702il,244,phone129,71,es,237.0,1.305171731432639,sporting goods,244,113.252.244.174,11,vasstdc27m7nks3,219
a9229b83f54a5f44a69e65b9b3aa7aa26qcon,8,phone4,4,id,4.0,-0.5008089199239315,jewelry,8,194.95.112.173,2,vasstdc27m7nks3,5
a9237defb0a6478098f242b27ebcef18qrotd,2,phone284,1,id,1.0,1.2355811704232176,jewelry,2,177.47.141.241,1,0d01ligmij9l6tu,1
a945c65b19da56d0c7358d8858fe14e8ulfel,19820,phone4,2814,ir,3967.0,1.32172855247392,mobile,19820,63.86.134.128,683,vasstdc27m7nks3,8564
a94c16f8a98e493e2b4390b1975e690dv8cmu,1,phone535,1,ng,1.0,-1.0761815136764386,jewelry,1,64.23.52.183,1,a68wi0y8wkjo7up,1
a96039c7cfb1d040ca978ec5e66ee2c0sb5ht,21,phone101,4,es,4.0,1.316075866354366,mobile,21,88.175.190.182,4,mpwcai5cionartu,13
a961ba95d1685705953ace49a29424e2ld1ek,164,phone4,22,in,63.0,-0.8543691823220687,office equipment,164,240.178.160.199,3,vasstdc27m7nks3,63
a99f91d51e8d9f5786dfa52e24292dfebi55j,105,phone62,12,pl,95.0,-0.027011446392003882,sporting goods,105,60.157.70.112,7,vasstdc27m7nks3,5
a9bfa54aef505d65ec488d8984c82a7bf0fjm,258,phone57,32,in,230.0,0.1074414979971566,mobile,258,203.57.59.176,4,vasstdc27m7nks3,66
aa1c013a1de168c611560ca2afe78111g8i6s,315,phone136,145,my,172.0,-1.0646311391657954,office equipment,315,127.77.34.236,22,vasstdc27m7nks3,184
aa20f72aba9804a4922195f66a876688rugsd,113,phone212,44,za,40.0,-0.1631924249024978,mobile,113,6.192.198.142,19,vasstdc27m7nks3,113
aa3ac65055bb4b1660f4d8c1d2c187ecoqvn4,12,phone318,4,in,9.0,-0.8170112254349254,sporting goods,12,47.188.5.159,2,vasstdc27m7nks3,5
aa75d58c3e1207618d47c72ffb19c872bolg8,68,phone33,9,id,68.0,-0.6294468294281896,sporting goods,68,32.205.205.138,3,qv4mbucqriwpz1w,13
aa7e36069de119ee3ad7c4d8c925fa3ekrs4i,67,phone4,28,id,53.0,1.3149111689960467,jewelry,67,19.167.184.90,6,vasstdc27m7nks3,38
aa8aeba2bdd0353a108b9b26f12ed59559mvz,4,phone27,2,in,2.0,1.3500004151824738,jewelry,4,125.53.13.247,1,p991x19bycuaik3,2
aaa686462ebb950550fc1c6136ffb273vkrc5,282,phone55,56,us,123.0,-1.0812915350716337,sporting goods,282,142.54.31.152,33,yxlccopjmr1t4sz,216
aaa8650a6e0997e90e4b6a9fc2ddf555m5c1g,744,phone4,46,in,310.0,-0.3058030269562483,jewelry,744,216.197.201.221,22,vasstdc27m7nks3,157
aabc211b4cf4d29e4ac7e7e361371622pockb,2048,phone28,856,za,1035.0,-0.15051158936323197,mobile,2048,117.22.153.104,68,vasstdc27m7nks3,2044
ab0b0de534bad49af05faa626b88389cmjj8e,11,phone304,6,nl,10.0,-0.9058600222280428,mobile,11,62.186.74.129,5,vasstdc27m7nks3,9
ab3e02a6b47b250b738fdb010dc84cd7lrr07,85,phone65,12,za,85.0,1.3374501606055678,sporting goods,85,149.247.222.82,7,vasstdc27m7nks3,29
aba1120a5b13cf72c1d52c0dac8aafc67nmoh,7,phone218,3,in,3.0,-0.7528922224980326,sporting goods,7,98.120.88.185,3,vasstdc27m7nks3,7
abec779131ec6bd32f5e32ed0f274400ekljo,28,phone4,6,id,25.0,-0.5650082233289154,home goods,28,188.211.116.106,3,vasstdc27m7nks3,14
abf6c2cd31be1630f5a7a1219935011c3rkqt,163,phone4,23,in,86.0,-0.5601133906498608,mobile,163,58.141.241.222,4,vasstdc27m7nks3,57
ac2d643e0c0d3bfe8e54e5a961c6cfdb5xn9v,66027,phone4,14043,in,31577.0,-0.5484514150888786,furniture,66027,216.197.201.221,2085,vasstdc27m7nks3,33385
ac494ae5acf003f84ba46f5741618a8dn19qi,4,phone326,2,id,3.0,1.3471564805015324,jewelry,4,46.186.121.224,2,vasstdc27m7nks3,3
ac94684646bc6f708dcf4566f41ec05es9v44,1,phone31,1,za,1.0,1.216807346534264,sporting goods,1,60.56.252.202,1,7v8ws55re4zbyj9,1
ac9bf3a07831666bde4fefb75c184adekbrl0,19,phone124,4,my,8.0,-0.9846798563183207,jewelry,19,192.42.227.110,3,inepme3svm7gpbt,9
acaec0b9f72bf4ab4318f3244344589b3700a,8,phone63,3,sa,5.0,-0.9432674314908345,jewelry,8,186.249.111.160,1,vasstdc27m7nks3,4
acf06eabed56f179cf32ab60b6b076820ajls,12,phone55,9,us,6.0,-0.6213550611942361,books and music,12,107.78.161.78,1,83zyqnsx725q61u,8
ad228143392ba96c21bf51499bac1c3b3kmzo,85,phone1645,7,in,19.0,-1.0709911889471844,mobile,85,56.49.2.96,6,vasstdc27m7nks3,23
